Country Name,Country Code,Year,Year Code,Age dependency ratio (% of working-age population) [SP.POP.DPND],"Age dependency ratio, old [SP.POP.DPND.OL]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]","Age dependency ratio, young [SP.POP.DPND.YG]",Rural population [SP.RUR.TOTL],"Population, male (% of total population) [SP.POP.TOTL.MA.ZS]",Sex ratio at birth (male births per female births) [SP.POP.BRTH.MF],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Net migration [SM.POP.NETM],"Population, male [SP.POP.TOTL.MA.IN]","Population, female [SP.POP.TOTL.FE.IN]","Population, total [SP.POP.TOTL]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Urban population [SP.URB.TOTL],Population growth (annual %) [SP.POP.GROW]
Suriname,SUR,2016,YR2016,52.7510547636436,9.77055278546922,49.9945825371956,42.9805019781744,197461,50.0052454798582,1.042,66.04,-910,290757,290695,581453,33.96,383992,1.03343565089089
Suriname,SUR,2017,YR2017,52.3487879440035,10.0026706977781,50.0416128422848,42.3461172462254,199529,49.9585573533892,1.043,66.041,-948,293536,294024,587559,33.959,388030,1.04465232671753
Suriname,SUR,2018,YR2018,52.0006349190094,10.2631585684624,50.086994601787,41.737476350547,201507,49.9130053982129,1.043,66.06,-862,296341,297374,593715,33.94,392208,1.04227397350428
Suriname,SUR,2019,YR2019,51.6122188687823,10.5087827854879,50.1188570400516,41.1034360832944,203532,49.8811429599484,1.042,66.095,203,299437,300864,600301,33.905,396769,1.10317898471941
Suriname,SUR,2020,YR2020,51.2468452038378,10.760813507635,50.1443832209071,40.4860316962028,205498,49.8556167790928,1.041,66.149,-313,302656,304409,607065,33.851,401567,1.12046732560236
Suriname,SUR,2021,YR2021,50.9386480709945,10.9675560677245,50.1803469905463,39.97109200327,207072,49.8196530094537,1.041,66.219,-492,305387,307598,612985,33.781,405913,0.970459647008266
Tonga,TON,1972,YR1972,100.705935251799,6.18929856115108,48.6821618594231,94.5166366906475,71199,51.318958274993,1.084,20.247,-1109,45815,43461,89275,79.753,18076,1.54761835676488
Tonga,TON,1973,YR1973,99.6166809860551,6.18597581124843,48.7280793722616,93.4307051748067,72238,51.2719206277384,1.084,20.277,-1127,46458,44153,90611,79.723,18373,1.48541250020156
Tonga,TON,1974,YR1974,98.4128011041384,6.21077828815424,48.7484647907224,92.2020228159841,73323,51.2526220831024,1.083,20.307,-992,47156,44852,92007,79.693,18684,1.52890426285687
Tonga,TON,1975,YR1975,97.2671253112734,6.27400498037395,48.7424714100795,90.9931203308994,74467,51.2575285899205,1.083,20.337,-1026,47914,45563,93477,79.663,19010,1.58507556184004
Tonga,TON,1976,YR1976,96.1218206987748,6.34930473770119,48.7405315999621,89.7725159610736,75588,51.2594684000379,1.082,20.367,-1152,48656,46265,94921,79.633,19333,1.53295499700975
Tonga,TON,1977,YR1977,94.5144596651446,6.41298833079655,48.7808695107828,88.101471334348,76195,51.2191304892172,1.082,20.504,-2180,49092,46755,95847,79.496,19652,0.970820339769971
Tonga,TON,1978,YR1978,92.6216546229758,6.4695638248894,48.8532324607439,86.1520907980864,76290,51.1467675392561,1.081,20.719,-2363,49217,47010,96227,79.281,19937,0.395681347590009
Tonga,TON,1979,YR1979,90.9819520303966,6.548325813346,48.9244192070959,84.4336262170506,76302,51.0755807929041,1.081,20.935,-2511,49291,47215,96506,79.065,20204,0.289519900469148
Tonga,TON,1980,YR1980,89.5140113658632,6.64707035077406,48.9949125201638,82.8669410150892,76250,51.0061215204533,1.08,21.154,-2629,49327,47382,96708,78.846,20458,0.209094655248882
Tonga,TON,1981,YR1981,88.1637490528279,6.76329441022752,49.0644941453442,81.4004546426004,76147,50.9344732874874,1.08,21.373,-2683,49328,47517,96846,78.627,20699,0.142595888882294
Tonga,TON,1982,YR1982,86.8388589051658,6.89475713184271,49.138046651742,79.9441017733231,76000,50.8609216865605,1.079,21.594,-2712,49300,47630,96931,78.406,20931,0.0877297155510589
Tonga,TON,1983,YR1983,85.5491993035759,7.04268467675589,49.2178880399253,78.50651462682,75823,50.7821119600747,1.079,21.817,-2698,49249,47732,96981,78.183,21158,0.0515697853749123
Tonga,TON,1984,YR1984,84.4384457455707,7.22188426735609,49.2970666446785,77.2165614782146,75636,50.7039640493909,1.08,22.042,-2619,49194,47829,97022,77.958,21386,0.0422673882469883
Tonga,TON,1985,YR1985,83.6164818948882,7.43123084490522,49.3709752202359,76.185251049983,75443,50.629024779764,1.081,22.268,-2553,49138,47917,97055,77.732,21612,0.0340071212127486
Tonga,TON,1986,YR1986,83.1073052039912,7.6428315445989,49.4416860668741,75.4644736593923,75239,50.5583139331259,1.082,22.496,-2433,49081,47997,97078,77.504,21839,0.0236950957411873
Tonga,TON,1987,YR1987,82.4161828057689,7.80670537553849,49.4619681287991,74.6094774302304,75373,50.5380318712009,1.083,22.609,-1781,49220,48172,97392,77.391,22019,0.322929267110215
Tonga,TON,1988,YR1988,81.5451916660488,7.90761474012012,49.4348523060272,73.6375769259287,75765,50.5651476939728,1.084,22.641,-1875,49523,48416,97939,77.359,22174,0.560076413762006
Tonga,TON,1989,YR1989,80.9834798925641,8.00434158725487,49.3997702761768,72.9791383053092,76075,50.6002297238232,1.085,22.672,-1977,49780,48599,98379,77.328,22304,0.448253075872916
Tonga,TON,1990,YR1990,80.7657096821444,8.14596455251209,49.3552928783413,72.6197451296323,76312,50.6436942275163,1.085,22.704,-2068,49999,48727,98727,77.296,22415,0.353109861283759
Tonga,TON,1991,YR1991,80.7825737657026,8.31324861232837,49.3061306938693,72.4693251533742,76499,50.6928593071407,1.085,22.736,-2147,50191,48818,99010,77.264,22511,0.28623898736679
Tonga,TON,1992,YR1992,80.9365828761005,8.5017955121311,49.2544831754987,72.4347873639694,76660,50.7455168245013,1.085,22.768,-2187,50370,48890,99260,77.232,22600,0.25218150248715
Tonga,TON,1993,YR1993,81.12836570846,8.71488648983233,49.2039560969726,72.4134792186277,76808,50.7960439030274,1.085,22.8,-2187,50538,48954,99492,77.2,22684,0.233456876278729
Tonga,TON,1994,YR1994,81.25,8.91247455655714,49.1652545346983,72.3375254434429,76960,50.8347454653017,1.084,22.832,-2143,50698,49033,99731,77.168,22771,0.239932251452116
Tonga,TON,1995,YR1995,81.3510130784161,9.11135699903862,49.1353011192574,72.2396560793775,77118,50.8636986506896,1.085,22.864,-2109,50852,49124,99977,77.136,22859,0.24635980974319
Tonga,TON,1996,YR1996,81.3024753908512,9.31166763173132,49.1042467188982,71.9908077591199,77253,50.8957532811019,1.085,22.897,-2116,50995,49200,100195,77.103,22942,0.217812767207215
Tonga,TON,1997,YR1997,80.5492278165414,9.44557048304066,49.1068767509786,71.1036573335007,77580,50.8931232490214,1.086,22.927,-1567,51228,49430,100658,77.073,23078,0.461034507923036
Tonga,TON,1998,YR1998,79.3251110363987,9.50046891865588,49.137088896125,69.8246421177428,78080,50.8638978518497,1.087,22.955,-1648,51547,49797,101343,77.045,23263,0.678217063982799
Tonga,TON,1999,YR1999,78.2933268064127,9.54212486232277,49.1586750603048,68.7512019440899,78542,50.8413249396952,1.086,22.984,-1646,51849,50133,101982,77.016,23440,0.628552419810384
Tonga,TON,2000,YR2000,77.5568476793687,9.58363617485204,49.1798485424403,67.9732115045167,78992,50.8191768271883,1.085,23.012,-1617,52142,50460,102603,76.988,23611,0.607084495200795
Tonga,TON,2001,YR2001,77.1693416874088,9.63694103510428,49.2025966476117,67.5324006523045,79429,50.7964344540258,1.084,23.041,-1647,52427,50782,103210,76.959,23781,0.58985755025645
Tonga,TON,2002,YR2002,77.1459776784191,9.72217481825318,49.2206466032138,67.4238028601659,79857,50.7803167507996,1.083,23.069,-1712,52712,51093,103804,76.931,23947,0.573875805693953
Tonga,TON,2003,YR2003,77.4516468948639,9.84227879941534,49.2270855282061,67.6093680954485,80293,50.7738722344603,1.083,23.098,-1754,53013,51398,104410,76.902,24117,0.582095066723764
Tonga,TON,2004,YR2004,77.9366423852279,9.98475351516178,49.2335961003846,67.9518888700661,80744,50.7664038996154,1.082,23.127,-1793,53323,51713,105036,76.873,24292,0.597769223628224
Tonga,TON,2005,YR2005,78.3751836403857,10.0947331093061,49.2412409000975,68.2804505310796,81174,50.7587590999025,1.082,23.155,-1812,53618,52015,105633,76.845,24459,0.566767391590509
Tonga,TON,2006,YR2006,78.6731053977655,10.1611926235025,49.2485168094924,68.511912774263,81571,50.7514831905076,1.082,23.184,-1813,53893,52297,106190,76.816,24619,0.525911996154802
Tonga,TON,2007,YR2007,78.4603798845285,10.1932892644967,49.3107522646711,68.2670906200318,81869,50.688309983308,1.082,23.227,-1985,54053,52584,106638,76.773,24769,0.420997859015547
Tonga,TON,2008,YR2008,77.7476728723404,10.1778590425532,49.4360902255639,67.5698138297872,82037,50.5639097744361,1.081,23.281,-2085,54069,52863,106932,76.719,24895,0.275319741267334
Tonga,TON,2009,YR2009,77.0080951594251,10.1139930612919,49.5529381019936,66.8941020981332,82142,50.4470618980064,1.081,23.335,-2079,54051,53093,107144,76.665,25002,0.198060566623799
Tonga,TON,2010,YR2010,76.4165667252624,10.1283083342917,49.647523350996,66.2882583909708,82267,50.352476649004,1.081,23.389,-1948,54070,53313,107383,76.611,25116,0.222815868287058
Tonga,TON,2011,YR2011,76.1717662852185,10.2696331221453,49.7439852803152,65.9021331630732,82384,50.2560147196848,1.081,23.443,-2048,54081,53530,107611,76.557,25227,0.212099021808403
Tonga,TON,2012,YR2012,75.9875583203733,10.3937136776623,49.8409331919406,65.593844642711,82309,50.1590668080594,1.081,23.435,-2529,53922,53580,107502,76.565,25193,-0.101342093995982
Tonga,TON,2013,YR2013,75.6363576723742,10.4703798464869,49.9416373296977,65.1659778258873,82049,50.0583626703023,1.081,23.382,-2558,53607,53482,107089,76.618,25040,-0.384918761668145
Tonga,TON,2014,YR2014,75.2551733206226,10.4797751516247,50.0431414476769,64.7753981689979,81752,49.9568585523231,1.081,23.328,-2524,53267,53359,106626,76.672,24874,-0.43328799977302
Tonga,TON,2015,YR2015,74.6777936892005,10.4570967688838,50.1375775051356,64.2206969203167,81422,49.8624224948644,1.081,23.275,-2495,52915,53207,106122,76.725,24700,-0.473800875069268
Tonga,TON,2016,YR2016,73.9403014546173,10.4488909366155,50.2265696689907,63.4914105180017,81160,49.7734303310093,1.081,23.222,-2206,52614,53093,105707,76.778,24547,-0.391825983174624
Tonga,TON,2017,YR2017,73.1777036684135,10.4581820571372,50.3078309538491,62.7195216112763,80991,49.6921690461509,1.081,23.169,-2106,52383,53032,105415,76.831,24424,-0.276617487700869
Tonga,TON,2018,YR2018,72.3007848984876,10.5002703721304,50.3861150737042,61.8005145263572,80828,49.6138849262958,1.081,23.131,-2023,52169,52981,105150,76.869,24322,-0.251703882324793
Tonga,TON,2019,YR2019,71.3345849318423,10.5330177128398,50.4578327028804,60.8015672190025,80700,49.5412144715153,1.081,23.107,-1898,51994,52956,104951,76.893,24251,-0.18943275806294
Tonga,TON,2020,YR2020,70.2285261438437,10.5238472610826,50.5073441389401,59.7046788827611,80941,49.4926558610599,1.081,23.099,-948,52093,53161,105254,76.901,24313,0.28829020228429
Tonga,TON,2021,YR2021,68.9810165925501,10.4799247676884,50.5371779997548,58.5010918248617,81523,49.4637652451965,1.081,23.104,-948,52440,53578,106017,76.896,24494,0.722298202056167
Tuvalu,TUV,1972,YR1972,86.2472336389504,8.59943092001265,53.8618231200136,77.6478027189377,4506,46.1551519266678,1.069,23.507,-49,2719,3173,5891,76.493,1385,0.630057426985619
Tuvalu,TUV,1973,YR1973,84.6560846560847,8.59010270774977,53.8422649140546,76.0659819483349,4495,46.1577350859454,1.07,24.242,-42,2739,3195,5934,75.758,1439,0.727275932907988
Tuvalu,TUV,1974,YR1974,82.6646706586826,8.44311377245509,53.8196721311475,74.2215568862275,4575,46.1803278688525,1.07,24.994,185,2817,3283,6100,75.006,1525,2.75902493106354
Tuvalu,TUV,1975,YR1975,80.2542372881356,8.13559322033898,53.8160162983858,72.1186440677966,4737,46.1839837016142,1.07,25.761,189,2947,3434,6381,74.239,1644,4.50360537069443
Tuvalu,TUV,1976,YR1976,77.6742948376796,7.92974986695051,53.8415456043133,69.7445449707291,4905,46.1584543956867,1.07,26.545,192,3082,3595,6677,73.455,1772,4.53439599895219
Tuvalu,TUV,1977,YR1977,74.7747747747748,7.68268268268268,53.8230240549828,67.0920920920921,5075,46.1769759450172,1.07,27.341,190,3225,3759,6984,72.659,1909,4.49530336615693
Tuvalu,TUV,1978,YR1978,71.5730072889725,7.38302374794263,53.7207071399205,64.1899835410299,5243,46.2792928600795,1.07,28.153,181,3377,3920,7297,71.847,2054,4.3841486246182
Tuvalu,TUV,1979,YR1979,68.9107582196377,7.17960187877432,53.614936440678,61.7311563408634,5363,46.385063559322,1.07,28.98,40,3503,4049,7552,71.02,2189,3.43491240597164
Tuvalu,TUV,1980,YR1980,67.26525313717,7.16140199048031,53.5247704048635,60.1038511466897,5425,46.4622946578709,1.07,29.822,0,3592,4138,7731,70.178,2306,2.3425791495138
Tuvalu,TUV,1981,YR1981,66.1181434599156,7.23628691983122,53.505207010414,58.8818565400844,5459,46.507493014986,1.07,30.675,-52,3662,4213,7874,69.325,2415,1.83279721832082
Tuvalu,TUV,1982,YR1982,65.1446280991735,7.35537190082645,53.3216564493932,57.7892561983471,5472,46.6783435506068,1.07,31.544,-74,3731,4262,7993,68.456,2521,1.49999661223362
Tuvalu,TUV,1983,YR1983,64.4800974817222,7.57514216084484,53.0682800345722,56.9049553208773,5473,46.9317199654278,1.07,32.425,-102,3801,4298,8099,67.575,2626,1.31744386229708
Tuvalu,TUV,1984,YR1984,64.2685370741483,7.89579158316633,52.8974014883494,56.372745490982,5466,47.1025985116506,1.07,33.32,-113,3861,4336,8197,66.68,2731,1.20276364040407
Tuvalu,TUV,1985,YR1985,64.812982386701,8.15357213536513,52.7434265818225,56.6594102513358,5476,47.2685796614239,1.07,34.251,-41,3937,4393,8329,65.749,2853,1.59751672823098
Tuvalu,TUV,1986,YR1986,66.0347860074262,8.40336134453782,52.554143126177,57.6314246628884,5480,47.445856873823,1.07,35.496,-42,4031,4465,8496,64.504,3016,1.98520635463796
Tuvalu,TUV,1987,YR1987,67.47197526092,8.63935059914959,52.3946912867859,58.8326246617704,5480,47.6053087132141,1.07,36.762,-39,4125,4540,8665,63.238,3185,1.96964586679864
Tuvalu,TUV,1988,YR1988,69.1660290742158,8.91354246365723,52.2614201718679,60.2524866105585,5479,47.7498869289914,1.07,38.047,-34,4223,4622,8844,61.953,3365,2.04473398276304
Tuvalu,TUV,1989,YR1989,71.0681085183077,9.22026180990324,52.112676056338,61.8478467084045,5469,47.8762337806366,1.07,39.346,-35,4317,4699,9017,60.654,3548,1.93724215225699
Tuvalu,TUV,1990,YR1990,73.0819981149859,9.55702167766258,51.9821389675452,63.5249764373233,5449,48.0287519059029,1.07,40.661,-37,4410,4773,9182,59.339,3733,1.81333613092606
Tuvalu,TUV,1991,YR1991,75.2200786664169,9.98314291065743,51.8280949326491,65.2369357557595,5426,48.1612144537096,1.07,41.991,-51,4505,4848,9354,58.009,3928,1.85590134766642
Tuvalu,TUV,1992,YR1992,77.16638592551,10.3874227961819,51.7008240016903,66.7789631293281,5419,48.2991759983097,1.07,42.751,-145,4572,4894,9466,57.249,4047,1.19023721803618
Tuvalu,TUV,1993,YR1993,78.2209737827715,10.6554307116105,51.5393506357045,67.565543071161,5410,48.4606493642955,1.07,43.156,-160,4612,4905,9517,56.844,4107,0.537324160615003
Tuvalu,TUV,1994,YR1994,78.5394097870751,10.8143444153904,51.3756669107647,67.7250653716847,5395,48.6243330892353,1.07,43.563,-163,4648,4911,9559,56.437,4164,0.440344599141912
Tuvalu,TUV,1995,YR1995,78.4583876373115,10.9290634891082,51.2467396974439,67.5293241482033,5370,48.7532603025561,1.07,43.97,-163,4673,4912,9585,56.03,4215,0.271625741598222
Tuvalu,TUV,1996,YR1996,77.9155868196964,11.0144390966309,51.0872958068879,66.9011477230655,5346,48.9022994485485,1.07,44.379,-165,4700,4910,9611,55.621,4265,0.270889934353954
Tuvalu,TUV,1997,YR1997,76.7945658160455,10.9785202863962,50.9553478712357,65.8160455296493,5317,49.0446521287643,1.07,44.787,-166,4723,4907,9630,55.213,4313,0.197494996888687
Tuvalu,TUV,1998,YR1998,75.45073757057,10.7994900746676,50.8200124558854,64.6512474959024,5280,49.1696076396097,1.07,45.197,-163,4737,4896,9634,54.803,4354,0.0415282397994889
Tuvalu,TUV,1999,YR1999,74.209289716248,10.609072835713,50.6742738589212,63.600216880535,5243,49.3257261410788,1.07,45.607,-163,4755,4885,9640,54.393,4397,0.0622600414425255
Tuvalu,TUV,2000,YR2000,73.0962643678161,10.3987068965517,50.5187798298402,62.6975574712644,5203,49.4812201701598,1.07,46.018,-161,4769,4869,9638,53.982,4435,-0.0207490404313245
Tuvalu,TUV,2001,YR2001,71.9878441186986,10.0286020736503,50.3585905830995,61.9592420450483,5154,49.6518033468454,1.07,46.429,-162,4777,4845,9621,53.571,4467,-0.176540883901345
Tuvalu,TUV,2002,YR2002,71.3445078459344,9.73609129814551,50.1821209282964,61.6084165477889,5108,49.8178790717036,1.07,46.841,-146,4787,4822,9609,53.159,4501,-0.124805008399676
Tuvalu,TUV,2003,YR2003,70.5415417181161,9.63132827659199,50.0103434009102,60.9102134415241,5061,49.9896565990898,1.07,47.656,-14,4833,4835,9668,52.344,4607,0.61213035461059
Tuvalu,TUV,2004,YR2004,69.248055315471,9.59377700950735,49.8212644265141,59.6542783059637,5025,50.1889490348279,1.07,48.678,-12,4914,4878,9791,51.322,4766,1.26421335306978
Tuvalu,TUV,2005,YR2005,67.9545839688189,9.62548720555838,49.6569814366424,58.3290967632605,4986,50.3531073446328,1.07,49.699,-10,4991,4922,9912,50.301,4926,1.2282547954907
Tuvalu,TUV,2006,YR2006,66.5393556957821,9.61474593158419,49.5014955134596,56.9246097641979,4943,50.5084745762712,1.07,50.721,-14,5066,4965,10030,49.279,5087,1.18344576470028
Tuvalu,TUV,2007,YR2007,64.9601820250284,9.49130505444499,49.3250566558282,55.4688769705835,4898,50.6749433441718,1.07,51.743,-6,5143,5006,10149,48.257,5251,1.17945764928369
Tuvalu,TUV,2008,YR2008,63.4107540566338,9.22685332484887,49.1140965732087,54.1839007317849,4852,50.8859034267913,1.07,52.765,-1,5227,5045,10272,47.235,5420,1.20465684809241
Tuvalu,TUV,2009,YR2009,62.0174346201743,8.93524283935243,48.9335126825519,53.0821917808219,4810,51.0568793235972,1.07,53.782,9,5314,5093,10408,46.218,5598,1.31529942625988
Tuvalu,TUV,2010,YR2010,60.9458428680397,8.69565217391304,48.7772511848341,52.2501906941266,4769,51.2227488151659,1.07,54.796,17,5404,5146,10550,45.204,5781,1.35511187118714
Tuvalu,TUV,2011,YR2011,60.2606351108448,8.49310964649491,48.6168224299065,51.7675254643499,4729,51.3831775700935,1.07,55.807,26,5498,5202,10700,44.193,5971,1.4117881545785
Tuvalu,TUV,2012,YR2012,60.0176912870411,8.44758956214065,48.4613967201032,51.5701017249005,4687,51.5478164731896,1.07,56.815,8,5595,5260,10854,43.185,6167,1.42899341733525
Tuvalu,TUV,2013,YR2013,59.7746561311092,8.5308750365818,48.3605055871039,51.2437810945274,4606,51.6394944128961,1.07,57.814,-150,5638,5280,10918,42.186,6312,0.587912771835275
Tuvalu,TUV,2014,YR2014,59.2955276235019,8.63782519731073,48.3714102211212,50.6577024261912,4492,51.6285897788788,1.069,58.786,-152,5627,5272,10899,41.214,6407,-0.174176145239123
Tuvalu,TUV,2015,YR2015,58.9972226282707,8.712176582371,48.3681162085134,50.2850460458997,4380,51.641077502988,1.069,59.73,-159,5617,5261,10877,40.27,6497,-0.202057379546141
Tuvalu,TUV,2016,YR2016,58.7013746709564,8.68675051184557,48.3228897899005,50.0146241591109,4271,51.6863251013638,1.07,60.645,-170,5609,5244,10852,39.355,6581,-0.230107331502793
Tuvalu,TUV,2017,YR2017,58.7217824684843,8.76575784227499,48.3007018840044,49.9560246262093,4166,51.6992981159956,1.07,61.53,-155,5598,5230,10828,38.47,6662,-0.221402304463059
Tuvalu,TUV,2018,YR2018,59.1328548410722,9.02299692397832,48.3387022549471,50.1098579170939,4087,51.6612977450529,1.07,62.387,-57,5613,5252,10865,37.613,6778,0.341124195633829
Tuvalu,TUV,2019,YR2019,59.6386419932974,9.29622614017194,48.3844468784228,50.3424158531255,4030,51.6064257028112,1.069,63.215,-57,5654,5301,10956,36.785,6926,0.834063769243882
Tuvalu,TUV,2020,YR2020,60.2577095700015,9.61343564499783,48.4867648387388,50.6442739250036,3983,51.5132351612612,1.069,64.014,-15,5702,5367,11069,35.986,7086,1.02611570026552
Tuvalu,TUV,2021,YR2021,60.9076547465173,10.0100531380152,48.6344162799,50.8976016085021,3945,51.3655837201,1.069,64.785,-15,5755,5449,11204,35.215,7259,1.21224489943751
United States,USA,1972,YR1972,59.0040866874378,15.8619159168245,51.0654566136482,43.1421707706133,55364268,48.9345433863518,1.051,73.623,945777,102711649,107184351,209896000,26.377,154531732,1.07052275237269
United States,USA,1973,YR1973,57.646626133143,15.940915810033,51.0734377798583,41.70571032311,55874046,48.9265627025001,1.052,73.633,842220,103679790,108229211,211909000,26.367,156034954,0.954476728552297
United States,USA,1974,YR1974,56.3774073160546,16.0571278066669,51.0929549927587,40.3202795093876,56365499,48.9070450072413,1.055,73.643,789950,104589672,109264328,213854000,26.357,157488501,0.913660196067714
United States,USA,1975,YR1975,55.1783139820466,16.2095044976729,51.1160736905657,38.9688094843737,56902406,48.8839263094343,1.054,73.653,832170,105576082,110396918,215973000,26.347,159070594,0.985986067347125
United States,USA,1976,YR1976,54.0710386237972,16.4161990318981,51.1399506490415,37.6548395918991,57423878,48.8600493509585,1.053,73.663,760399,106532009,111502991,218035000,26.337,160611122,0.950220048994522
United States,USA,1977,YR1977,53.1250415422393,16.6366663331236,51.1652755936231,36.4883752091156,57982322,48.8347248705488,1.053,73.673,1015857,107553110,112685891,220239000,26.327,162256678,1.00577199618134
United States,USA,1978,YR1978,52.2702729105243,16.8084893729941,51.1926796223581,35.4617835375302,58579920,48.8073199186767,1.053,73.682,1148506,108637773,113947226,222585000,26.318,164005080,1.0595730803427
United States,USA,1979,YR1979,51.516415373472,16.93193770594,51.2131451104644,34.584477667532,59207469,48.7868548895356,1.052,73.692,1119646,109797256,115257744,225055000,26.308,165847531,1.10357656509899
United States,USA,1980,YR1980,50.9460629609796,17.0245881421144,51.2238499505723,33.9214748188652,59673829,48.7761500494277,1.053,73.738,1123144,110831607,116393393,227225000,26.262,167551171,0.959589922764484
United States,USA,1981,YR1981,50.6223320840724,17.143006690375,51.2246744582529,33.4793253936973,59913573,48.7753255417471,1.052,73.89,719062,111922789,117543211,229466000,26.11,169552427,0.981415437259678
United States,USA,1982,YR1982,50.4461606933896,17.2713035417153,51.2174652352381,33.1748571516743,60135341,48.7825347647619,1.051,74.042,701091,113011571,118652429,231664000,25.958,171528659,0.953317566163514
United States,USA,1983,YR1983,50.2248350928842,17.3502371484248,51.2035207401656,32.8745979444594,60332364,48.7964796938811,1.052,74.194,799544,114082266,119709735,233792000,25.806,173459636,0.914378513375149
United States,USA,1984,YR1984,50.0901320439934,17.504439457033,51.1847493545886,32.5856925869604,60503262,48.8152506454114,1.05,74.344,726016,115118565,120706435,235825000,25.656,175321738,0.865817336309961
United States,USA,1985,YR1985,50.022117990803,17.7198061839134,51.1636927194506,32.3023118068896,60684895,48.8363072805494,1.052,74.494,759118,116193296,121730704,237924000,25.506,177239105,0.886129040850881
United States,USA,1986,YR1986,49.9119068633737,17.8678039843743,51.1406179767596,32.0441028789993,60888123,48.8593820232404,1.051,74.644,684733,117327500,122805500,240133000,25.356,179244877,0.924164157058979
United States,USA,1987,YR1987,49.9658160829689,17.995093908333,51.1200127237844,31.970722174636,61073788,48.8799872762156,1.05,74.793,677547,118430832,123858168,242289000,25.207,181215212,0.893829201032046
United States,USA,1988,YR1988,50.3981205238999,18.2745634536756,51.0991398849304,32.1235570702243,61266559,48.9008601150696,1.05,74.942,759523,119562114,124936886,244499000,25.058,183232441,0.907999040167679
United States,USA,1989,YR1989,50.8700162378776,18.5192038742443,51.0726940534417,32.3508123636334,61485081,48.9273059465583,1.05,75.089,919737,120761887,126057113,246819000,24.911,185333919,0.944405555428529
United States,USA,1990,YR1990,51.151297396855,18.5681451397358,51.044170844705,32.5831522571192,61656881,48.955829155295,1.049,75.3,1421775,122205009,127417991,249623000,24.7,187966119,1.12965052045579
United States,USA,1991,YR1991,51.5398627723252,18.6801781928746,51.0137389028595,32.8596845794507,61471853,48.9862610971404,1.046,75.701,1569223,123925933,129055067,252981000,24.299,191509147,1.33626074073779
United States,USA,1992,YR1992,51.9499415234941,18.8369994039504,50.9821366397793,33.1129421195437,61314541,49.0178633602207,1.05,76.097,1816509,125737682,130776318,256514000,23.903,195199459,1.38688569247935
United States,USA,1993,YR1993,52.1744380561678,18.9112477757678,50.9567075751865,33.2631902804,61112155,49.0432924248135,1.05,76.488,1752153,127472835,132446165,259919000,23.512,198806845,1.31867999977741
United States,USA,1994,YR1994,52.3109798835889,19.0144698267264,50.9346547280443,33.2965100568626,60847887,49.0653448906745,1.048,76.875,1806698,129103679,134022320,263126000,23.125,202278113,1.2262960888682
United States,USA,1995,YR1995,52.3139513403377,19.1057036620804,50.9113023914623,33.2082476782573,60559606,49.0886976085377,1.049,77.257,1678815,130712402,135565598,266278000,22.743,205718394,1.19078709090209
United States,USA,1996,YR1996,52.1391787102512,19.0940260266574,50.888330687882,33.0451526835938,60247274,49.1116696838868,1.047,77.636,1771618,132303891,137090110,269394000,22.364,209146726,1.16341161998189
United States,USA,1997,YR1997,51.8889088808767,19.0073819679811,50.8651506858202,32.8815269128956,59962727,49.1348496812931,1.048,78.008,1866819,133969607,138687394,272657000,21.992,212694273,1.20396029701272
United States,USA,1998,YR1998,51.6326515613712,18.8956615325535,50.8371573039359,32.7369900288177,59647910,49.1628423335285,1.047,78.377,1799996,135617667,140236332,275854000,21.623,216206090,1.16571452642589
United States,USA,1999,YR1999,51.3355642855162,18.7598150298028,50.8018922638023,32.5757492557134,59318323,49.1981077361977,1.049,78.742,1667953,137282400,141757600,279040000,21.258,219721677,1.14834004729055
United States,USA,2000,YR2000,50.9275263989464,18.5906938495146,50.7692415450541,32.3368325494318,59093274,49.2307581008364,1.048,79.057,1479676,138910694,143251716,282162411,20.943,223069137,1.11276899679534
United States,USA,2001,YR2001,50.5622594027062,18.5145589356825,50.751430901827,32.0477004670237,59176653,49.248569098173,1.046,79.234,1335725,140343133,144625822,284968955,20.766,225792302,0.989741382223669
United States,USA,2002,YR2002,50.2119353861565,18.4572281245689,50.7510487627387,31.7547072615877,59224903,49.2489512372613,1.048,79.409,1168499,141652391,145972802,287625193,20.591,228400290,0.927797485710314
United States,USA,2003,YR2003,49.8583830509751,18.3995136642133,50.7542916278125,31.4588693867618,59231337,49.2457083721875,1.049,79.583,1074728,142865707,147242226,290107933,20.417,230876596,0.859481712840946
United States,USA,2004,YR2004,49.5221419084064,18.3982797829746,50.7486485231897,31.1238621254319,59272576,49.2513518170066,1.049,79.757,1200409,144210567,148594732,292805298,20.243,233532722,0.925483968943482
United States,USA,2005,YR2005,49.1893460860594,18.4400461890523,50.7404063573475,30.7492998970071,59316092,49.2595939795313,1.049,79.928,1129462,145570277,149946323,295516599,20.072,236200507,0.921713167161207
United States,USA,2006,YR2006,48.9016186830417,18.4966660933602,50.7352127516627,30.4049525896815,59380586,49.2647872483373,1.049,80.099,1113259,146996229,151383683,298379912,19.901,238999326,0.964253917136075
